business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,isOpen,is_delayed,delay_days
U001,200769623,WAL-MAR us,,2019,1929336201,2019-05-18,20190517,,USD,RV,1,7000.45,20190518,NAH4,0,0,999.0
U001,200705742,DOT co,,2019,1929814680,2019-08-30,20190830,,USD,RV,1,48806.26,20190830,NAAW,0,0,999.0
U001,200704858,WAKE llc,2019-06-12,2019,1930052782,2019-10-27,20191025,,USD,RV,1,29929.01,20191027,NAA8,0,0,999.0
U001,200794332,COST in,2020-09-03,2020,1930532180,2020-02-20,20200217,,USD,RV,1,6681.26,20200220,NAAX,0,0,999.0
U001,200792293,UNIFIE trust,,2019,1929803068,2019-08-28,20190828,,USD,RV,1,19170.69,20190828,NAA8,0,0,999.0
U001,200794332,COST llc,,2020,1930510996,2020-02-12,20200211,,USD,RV,1,98321.98,20200212,NAAX,0,0,999.0
U001,200781831,RITE associates,2019-05-07,2019,1929516466,2019-06-19,20190619,,USD,RV,1,89474.22,20190619,NAA8,0,0,999.0
U001,200769623,WAL-MAR ,2019-04-12,2019,1930185198,2019-11-23,20191122,,USD,RV,1,1244.9,20191123,NAH4,0,0,999.0
U001,200711029,WEGMAN in,2019-03-06,2019,1929346234,2019-05-19,20190519,,USD,RV,1,19496.39,20190519,NAA8,0,0,999.0
U001,200936373,SUPE associates,,2019,1929951641,2019-10-01,20191002,,USD,RV,1,136.08,20191001,NAA8,0,0,999.0
U001,200769623,WAL-MAR systems,,2020,1930582162,2020-02-29,20200228,,USD,RV,1,50493.86,20200229,NAH4,1,0,999.0
U001,200769623,WAL-MAR llc,,2020,1930802490,2020-04-21,20200420,,USD,RV,1,15489.43,20200421,NAH4,1,0,999.0
U001,100033439,WESTI corporation,,2019,1928594727,2019-01-11,20190109,,USD,RV,1,20367.5,20190111,NA10,0,0,999.0
CA02,140104340,COLABOR  foundation,2019-12-12,2019,2960596502,2019-11-27,20191127,,CAD,RV,1,58.08,20191129,CA10,0,0,999.0
U013,100036060,PANAMEX  corporation,,2020,1991836688,2020-01-06,20200102,,USD,RV,1,24643.72,20200106,NAUZ,0,0,999.0
U001,200794332,COST systems,,2020,1930333198,2020-01-02,20191230,,USD,RV,1,20557.14,20200102,NAAX,0,0,999.0
CA02,140106408,WAL-M co,,2019,2960540514,2019-04-07,20190407,,CAD,RV,1,9536.62,20190407,CA10,0,0,999.0
U001,200749782,KROG corp,2019-04-11,2019,1930034353,2019-10-20,20191019,,USD,RV,1,8301.45,20191020,NAA8,0,0,999.0
U001,200769623,WAL-MAR systems,,2019,1928600406,2019-01-12,20190110,,USD,RV,1,15823.03,20190112,NAH4,0,0,999.0
U001,200526831,PERISH ,2019-11-04,2019,1929050506,2019-03-28,20190329,,USD,RV,1,134457.26,20190328,NAA8,0,0,999.0
U001,200418007,AM ,2019-12-08,2019,1929647276,2019-07-26,20190722,,USD,RV,1,3476.52,20190726,NAA8,0,0,999.0
U001,200779111,NICH corp,,2020,1930348025,2020-01-03,20200103,,USD,RV,1,495.86,20200103,NAA8,0,0,999.0
U001,200418007,AM llc,2019-05-11,2019,1930036604,2019-10-21,20191021,,USD,RV,1,642.24,20191021,NAA8,0,0,999.0
U001,200769623,WAL-MAR us,2019-10-12,2019,1930201601,2019-11-29,20191127,,USD,RV,1,16907.57,20191129,NAH4,0,0,999.0
U001,100031704,DELHAIZE corporation,,2019,1929238578,2019-05-03,20190501,,USD,RV,1,51147.1,20190503,NAA8,0,0,999.0
CA02,140104423,METRO  llc,,2020,2960617050,2020-02-27,20200227,,CAD,RV,1,133113.36,20200301,CA10,1,0,999.0
U001,200353024,DECA llc,2019-01-11,2019,1930022059,2019-10-18,20191018,,USD,RV,1,6733.93,20191016,NAM4,0,0,999.0
U001,200769623,WAL-MAR co,,2019,1929576790,2019-07-05,20190704,,USD,RV,1,44952.8,20190705,NAH4,0,0,999.0
U001,200353024,DECA corp,2019-04-03,2019,1928858925,2019-02-26,20190226,,USD,RV,1,49.44,20190216,NAM4,0,0,999.0
U001,200418007,AM llc,,2019,1928892907,2019-03-04,20190303,,USD,RV,1,72721.08,20190304,NAGD,0,0,999.0
U001,200793568,SUPE trust,,2019,1929566088,2019-07-01,20190702,,USD,RV,1,54073.74,20190701,NAA8,0,0,999.0
U001,200696090,UNITE in,2019-12-04,2019,1929028520,2019-03-28,20190325,,USD,RV,1,3329.23,20190328,NAA8,0,0,999.0
U001,200769623,WAL-MAR co,2020-10-02,2020,1930432656,2020-01-24,20200123,,USD,RV,1,2416.07,20200124,NAH4,0,0,999.0
U001,200726979,BJ'S  systems,,2020,1930801417,2020-04-19,20200418,,USD,RV,1,360.33,20200419,NAA8,1,0,999.0
U001,200769623,WAL-MAR us,2020-05-03,2020,1930560062,2020-02-24,20200223,,USD,RV,1,3703.19,20200224,NAH4,0,0,999.0
U001,200769623,WAL-MAR ,2019-12-06,2019,1929418393,2019-06-02,20190602,,USD,RV,1,39293.61,20190602,NAH4,0,0,999.0
CA02,140104409,LOB corporation,,2020,2960608629,2020-01-20,20200120,,CAD,RV,1,56042.28,20200120,CA10,0,0,999.0
U001,200769623,WAL-MAR us,,2019,1929426630,2019-06-05,20190604,,USD,RV,1,26666.4,20190605,NAH4,0,0,999.0
U001,200743996,STATER  llc,,2020,1930660304,2020-03-16,20200317,,USD,RV,1,3826.03,20200316,NAGD,1,0,999.0
U001,200763814,SYSCO F corp,,2019,1930204525,2019-11-29,20191129,,USD,RV,1,24209.83,20191129,NAD1,0,0,999.0
U001,200769369,DI systems,2019-11-02,2019,1928678690,2019-01-25,20190124,,USD,RV,1,11523.97,20190125,NAA8,0,0,999.0
CA02,140104429,COSTCO co,2019-12-12,2019,2960594416,2019-11-19,20191119,,CAD,RV,1,92913.93,20191127,CA10,0,0,999.0
U001,200794332,COST foundation,,2019,1929806622,2019-08-30,20190828,,USD,RV,1,7884.97,20190830,NAAX,0,0,999.0
U001,200769623,WAL-MAR corp,2019-09-12,2019,1930199780,2019-11-28,20191127,,USD,RV,1,30162.79,20191128,NAH4,0,0,999.0
CA02,140104340,COLABOR  llc,,2019,2960591518,2019-11-05,20191105,,CAD,RV,1,2155.28,20191107,CA10,0,0,999.0
U001,100001196,DOLLAR systems,,2020,1930460093,2020-02-01,20200131,,USD,RV,1,20217.6,20200201,NAA8,0,0,999.0
U001,200742791,QUI us,,2019,1929193901,2019-04-24,20190423,,USD,RV,1,23150.75,20190424,NAA8,0,0,999.0
U001,200769623,WAL-MAR in,,2019,1928794914,2019-02-15,20190213,,USD,RV,1,43371.16,20190215,NAH4,0,0,999.0
U001,100036292,AMY llc,2019-10-09,2019,1929738047,2019-08-12,20190812,,USD,RV,1,17336.04,20190812,NA3F,0,0,999.0
U001,200769623,WAL-MAR co,2019-04-06,2019,1929340338,2019-05-18,20190518,,USD,RV,1,53750.69,20190518,NAH4,0,0,999.0
U001,200752302,KROGER trust,,2020,1930733767,2020-04-02,20200402,,USD,RV,1,96674.05,20200402,NAA8,1,0,999.0
U001,200705742,DOT ,,2019,1928680220,2019-01-24,20190124,,USD,RV,1,113.47,20190124,NAD1,0,0,999.0
U001,CCCA02,KRAFT  foundation,2019-02-08,2019,1929375445,2019-06-02,20190603,,USD,RV,1,74819.57,20190602,NAG2,0,0,999.0
U001,200707822,PUBLI systems,2019-12-11,2019,1930058227,2019-10-28,20191028,,USD,RV,1,22990.16,20191028,NAA8,0,0,999.0
CA02,140105686,SYSC llc,,2020,2960633120,2020-05-06,20200506,,CAD,RV,1,61757.57,20200508,CA10,1,0,999.0
U001,200762301,C&S WH trust,,2019,1928552950,2019-01-03,20190102,,USD,RV,1,5595.12,20190103,NAC6,0,0,999.0
U001,200711029,WEGMAN corp,,2020,1930742932,2020-04-03,20200403,,USD,RV,1,14382.22,20200403,NAA8,1,0,999.0
U001,CCCA02,KRAFT  ,,2019,1929071019,2019-04-04,20190402,,USD,RV,1,1264.16,20190404,NAG2,0,0,999.0
U001,CCU013,KRAFT F foundation,2019-01-03,2019,1928534990,2019-01-01,20181231,,USD,RV,1,3195.37,20190101,NAX2,0,0,999.0
U001,200769623,WAL-MAR corp,,2019,1930245162,2019-12-09,20191207,,USD,RV,1,15804.65,20191209,NAH4,0,0,999.0
CA02,CCU001,KRAFT  corporation,,2020,2960622220,2020-03-20,20200320,,CAD,RV,1,25468.67,20200323,NAG2,1,0,999.0
U001,200769623,WAL-MAR llc,,2020,1930804924,2020-04-21,20200420,,USD,RV,1,35509.95,20200421,NAH4,1,0,999.0
U001,200704858,WAKE us,,2019,1929315413,2019-05-14,20190514,,USD,RV,1,17520.12,20190514,NAA8,0,0,999.0
U001,200771157,WEIS systems,,2019,1928964353,2019-03-15,20190314,,USD,RV,1,3490.87,20190315,NAGD,0,0,999.0
U001,200769623,WAL-MAR associates,,2020,1930746955,2020-04-05,20200404,,USD,RV,1,13512.61,20200405,NAH4,1,0,999.0
CA02,140105847,GORDON F associates,2020-10-02,2020,2960608664,2020-01-23,20200123,,CAD,RV,1,67110.85,20200131,CA10,0,0,999.0
U001,200466603,SMITH'S in,2019-07-11,2019,1930048137,2019-10-23,20191023,,USD,RV,1,96922.79,20191023,NAA8,0,0,999.0
U001,200718130,SYSCO F systems,2019-03-09,2019,1929769590,2019-08-20,20190821,,USD,RV,1,2407.15,20190820,NAA8,0,0,999.0
U001,200772670,ASSOCIAT corp,,2020,1930698156,2020-03-24,20200325,,USD,RV,1,24421.33,20200324,NAU5,1,0,999.0
U001,200769623,WAL-MAR corp,,2019,1929734214,2019-08-12,20190811,,USD,RV,1,1897.5,20190812,NAH4,0,0,999.0
U001,200769623,WAL-MAR corp,2019-05-07,2019,1929511102,2019-06-19,20190618,,USD,RV,1,14232.21,20190619,NAH4,0,0,999.0
U001,200769623,WAL-MAR co,,2020,1930801200,2020-04-19,20200418,,USD,RV,1,11217.33,20200419,NAH4,1,0,999.0
U001,200915438,GROC corporation,,2019,1929820815,2019-09-03,20190901,,USD,RV,1,15925.12,20190903,NAA8,0,0,999.0
U001,200769623,WAL-MAR systems,,2020,1930776682,2020-04-13,20200411,,USD,RV,1,12554.13,20200413,NAH4,1,0,999.0
U001,200759878,SA foundation,,2019,1929822240,2019-09-04,20190903,,USD,RV,1,15725.29,20190904,NAH4,0,0,999.0
U001,200729942,SA trust,2019-02-07,2019,1929488338,2019-06-20,20190613,,USD,RV,1,7224.52,20190620,NAA8,0,0,999.0
U001,200726979,BJ'S  systems,,2019,1929613613,2019-07-04,20190712,,USD,RV,1,510.06,20190704,NAA8,0,0,999.0
U001,200769623,WAL-MAR llc,2020-12-02,2020,1930440487,2020-01-27,20200125,,USD,RV,1,36211.47,20200127,NAH4,0,0,999.0
U001,200769623,WAL-MAR trust,,2019,1929147802,2019-04-17,20190415,,USD,RV,1,16793.1,20190417,NAH4,0,0,999.0
U001,200769623,WAL-MAR corp,,2019,1928607776,2019-01-12,20190111,,USD,RV,1,2974.01,20190112,NAH4,0,0,999.0
U001,200794332,COST co,,2019,1930277360,2019-12-16,20191213,,USD,RV,1,61646.9,20191216,NAAX,0,0,999.0
U001,200772670,ASSOCIAT us,,2020,1930390589,2020-01-11,20200113,,USD,RV,1,52396.08,20200111,NAU5,0,0,999.0
U001,200942148,BRADY trust,2019-10-10,2019,1929360520,2019-05-22,20190522,,USD,RV,1,16912.8,20190522,NAD5,0,0,999.0
U001,200744019,TARG ,,2019,1929793257,2019-08-30,20190828,,USD,RV,1,245.54,20190830,NAGD,0,0,999.0
U001,200720238,WOODM co,,2020,1930858727,2020-05-06,20200505,,USD,RV,1,126919.03,20200506,NAA8,1,0,999.0
U001,200712105,WALG associates,2019-06-09,2019,1929767260,2019-08-20,20190820,,USD,RV,1,16930.48,20190820,NAA8,0,0,999.0
U001,200769623,WAL-MAR corp,2020-05-03,2020,1930558928,2020-02-23,20200222,,USD,RV,1,14949.55,20200223,NAH4,0,0,999.0
U001,200769623,WAL-MAR us,,2019,1928613471,2019-01-14,20190113,,USD,RV,1,29880.86,20190114,NAH4,0,0,999.0
U001,200705742,DOT corporation,,2019,1929410604,2019-05-31,20190531,,USD,RV,1,2960.57,20190531,NAAW,0,0,999.0
U001,200148860,DOLLA trust,,2019,1928765679,2019-02-10,20190208,,USD,RV,1,18126.73,20190210,NAA8,0,0,999.0
U001,200769623,WAL-MAR foundation,,2020,1930495603,2020-02-08,20200207,,USD,RV,1,72955.78,20200208,NAH4,0,0,999.0
CA02,140106408,WAL-M in,,2020,2960631200,2020-04-25,20200425,,CAD,RV,1,40768.12,20200425,CA10,1,0,999.0
U001,200762301,C&S WH foundation,,2020,1930364627,2020-01-08,20200107,,USD,RV,1,20211.37,20200108,NAC6,0,0,999.0
U001,200769623,WAL-MAR co,,2019,1929114789,2019-04-12,20190410,,USD,RV,1,58082.83,20190412,NAH4,0,0,999.0
U001,200726979,BJ'S  corporation,2019-11-06,2019,1929393896,2019-05-27,20190528,,USD,RV,1,59.16,20190527,NAA8,0,0,999.0
CA02,140105686,SYSC ,,2019,2960572721,2019-08-12,20190812,,CAD,RV,1,28812.25,20190813,CA10,0,0,999.0
U001,200769623,WAL-MAR associates,2019-12-11,2019,1930042115,2019-10-22,20191022,,USD,RV,1,55286.67,20191022,NAH4,0,0,999.0
U001,200769623,WAL-MAR co,,2020,1930729999,2020-04-01,20200401,,USD,RV,1,24834.9,20200401,NAH4,1,0,999.0
U001,200526831,PERISH corporation,,2019,1929142119,2019-04-13,20190413,,USD,RV,1,110103.7,20190413,NAA8,0,0,999.0
U001,200230690,DECA corporation,,2019,1929514341,2019-06-19,20190619,,USD,RV,1,4698.17,20190616,NAM1,0,0,999.0
U001,200936373,SUPE llc,,2020,1930480945,2020-02-06,20200205,,USD,RV,1,73644.11,20200206,NAA8,0,0,999.0
U001,200706844,WINC systems,2019-05-11,2019,1930032421,2019-10-21,20191019,,USD,RV,1,17741.14,20191021,NAA8,0,0,999.0
CA02,140105686,SYSC systems,2019-04-07,2019,2960554732,2019-06-13,20190613,,CAD,RV,1,73283.45,20190619,CA10,0,0,999.0
U001,200769623,WAL-MAR in,,2019,1929239096,2019-05-03,20190501,,USD,RV,1,15872.12,20190503,NAH4,0,0,999.0
U001,200769623,WAL-MAR co,2019-10-09,2019,1929808011,2019-08-28,20190829,,USD,RV,1,44874.28,20190828,NAH4,0,0,999.0
U001,200769623,WAL-MAR foundation,,2019,1930092399,2019-11-03,20191102,,USD,RV,1,13.65,20191103,NAH4,0,0,999.0
U001,200780383,MEIJ in,,2020,1930346915,2020-01-03,20200102,,USD,RV,1,54614.3,20200103,NAA8,0,0,999.0
U001,200769623,WAL-MAR us,,2020,1930653060,2020-03-15,20200316,,USD,RV,1,50202.83,20200315,NAH4,1,0,999.0
U001,200769623,WAL-MAR us,,2020,1930715979,2020-04-01,20200330,,USD,RV,1,8299.7,20200401,NAH4,1,0,999.0
U001,200769623,WAL-MAR co,2019-10-12,2019,1930203208,2019-11-29,20191127,,USD,RV,1,39409.42,20191129,NAH4,0,0,999.0
U001,200799367,MCL corporation,,2020,1930673430,2020-03-24,20200319,,USD,RV,1,51602.13,20200324,NAA8,1,0,999.0
CA02,140105785,SHOPPE us,2019-03-09,2019,2960572249,2019-08-12,20190812,,CAD,RV,1,18913.86,20190820,CA10,0,0,999.0
U001,200726979,BJ'S  ,2020-10-03,2020,1930560801,2020-02-24,20200224,,USD,RV,1,68.91,20200224,NAA8,0,0,999.0
U001,200287284,CALIFO associates,,2019,1929599319,2019-07-09,20190709,,USD,RV,1,535045.04,20190709,NAD5,0,0,999.0
U001,200769623,WAL-MAR foundation,2019-09-01,2019,1928541038,2018-12-30,20181229,,USD,RV,1,20695.38,20181230,NAH4,0,0,999.0
U001,200759878,SA co,,2020,1930783249,2020-04-14,20200414,,USD,RV,1,18900.99,20200414,NAH4,1,0,999.0
U001,200573068,GROCE corporation,,2020,1930380953,2020-01-09,20200109,,USD,RV,1,19020.02,20200109,NAA8,0,0,999.0
U001,200803720,DEC corporation,,2019,1929715562,2019-08-07,20190807,,USD,RV,1,383.64,20190801,NAM4,0,0,999.0
U001,200078795,H T H corp,,2019,1930048217,2019-10-23,20191023,,USD,RV,1,464.08,20191023,NAA8,0,0,999.0
U001,200794332,COST corp,,2020,1930638145,2020-03-14,20200311,,USD,RV,1,49467.7,20200314,NAAX,1,0,999.0
U001,200515231,US  us,,2020,1930768145,2020-04-09,20200409,,USD,RV,1,10187.66,20200409,NAA8,1,0,999.0
U001,200769623,WAL-MAR trust,,2020,1930364911,2020-01-08,20200107,,USD,RV,1,27497.1,20200108,NAH4,0,0,999.0
U001,200769623,WAL-MAR foundation,,2019,1930277333,2019-12-14,20191213,,USD,RV,1,3795.7,20191214,NAH4,0,0,999.0
U001,200729828,KENNETH co,,2019,1928940025,2019-03-11,20190310,,USD,RV,1,61470.32,20190311,NAA8,0,0,999.0
U001,200803720,DEC trust,2019-01-05,2019,1929192643,2019-04-23,20190423,,USD,RV,1,62.7,20190416,NAM4,0,0,999.0
U001,200707822,PUBLI trust,,2019,1929403590,2019-05-29,20190530,,USD,RV,1,117771.0,20190529,NAA8,0,0,999.0
U001,200782669,SYGMA corp,,2020,1930636977,2020-03-13,20200311,,USD,RV,1,237.4,20200313,NAA8,1,0,999.0
U001,100031704,DELHAIZE ,2019-01-02,2019,1928634187,2019-01-18,20190116,,USD,RV,1,59953.23,20190118,NAA8,0,0,999.0
U001,200399141,HEARTHSI llc,,2019,1929628761,2019-07-18,20190717,,USD,RV,1,71580.0,20190718,NAVQ,0,0,999.0
U001,200769623,WAL-MAR foundation,,2020,1930882979,2020-05-12,20200509,,USD,RV,1,11532.84,20200512,NAH4,1,0,999.0
CA02,140104340,COLABOR  foundation,,2019,2960572915,2019-08-14,20190814,,CAD,RV,1,785.26,20190816,CA10,0,0,999.0
U001,200424504,M  us,,2019,1929607600,2019-07-11,20190710,,USD,RV,1,6127.08,20190815,NATM,0,0,999.0
CA02,140104429,COSTCO us,2019-05-09,2019,2960571394,2019-08-22,20190822,,CAD,RV,1,6156.93,20190823,CA10,0,0,999.0
U001,200769623,WAL-MAR trust,2019-05-07,2019,1929529060,2019-06-24,20190622,,USD,RV,1,69976.62,20190624,NAH4,0,0,999.0
U001,200771157,WEIS associates,,2019,1928884460,2019-03-02,20190301,,USD,RV,1,66520.4,20190302,NAA8,0,0,999.0
U001,200743996,STATER  systems,,2019,1929050540,2019-03-29,20190329,,USD,RV,1,955.72,20190330,NAGD,0,0,999.0
U001,200769623,WAL-MAR ,,2020,1930692833,2020-03-24,20200324,,USD,RV,1,20017.92,20200324,NAH4,1,0,999.0
U001,200778355,US  llc,2019-08-11,2019,1930027969,2019-10-18,20191018,,USD,RV,1,51733.48,20191018,NAD1,0,0,999.0
U001,200769623,WAL-MAR trust,,2019,1930050154,2019-10-29,20191028,,USD,RV,1,27350.39,20191029,NAH4,0,0,999.0
U001,200769623,WAL-MAR trust,2019-06-08,2019,1929656990,2019-07-27,20190726,,USD,RV,1,53200.16,20190727,NAH4,0,0,999.0
U001,200714710,SYSCO  corporation,,2019,1928544354,2019-01-02,20181231,,USD,RV,1,47825.79,20190102,NAA8,0,0,999.0
U001,200769623,WAL-MAR co,2019-12-11,2019,1930074266,2019-11-01,20191030,,USD,RV,1,14793.88,20191101,NAH4,0,0,999.0
U001,200793513,KROGER co,2019-12-09,2019,1929804686,2019-08-28,20190828,,USD,RV,1,65476.71,20190828,NAA8,0,0,999.0
U001,200729290,KROGER ,,2019,1930272989,2019-12-13,20191212,,USD,RV,1,45346.85,20191213,NAA8,0,0,999.0
U001,200794332,COST associates,,2019,1928580719,2019-01-08,20190106,,USD,RV,1,20557.14,20190108,NAAX,0,0,999.0
U001,200780383,MEIJ us,,2019,1929975497,2019-10-07,20191006,,USD,RV,1,131654.89,20191007,NAA8,0,0,999.0
U001,200769623,WAL-MAR associates,2019-04-02,2019,1928662265,2019-01-23,20190122,,USD,RV,1,48098.93,20190123,NAH4,0,0,999.0
U001,200936373,SUPE associates,,2019,1929555086,2019-07-01,20190629,,USD,RV,1,49160.75,20190701,NAA8,0,0,999.0
U001,200803720,DEC systems,2019-01-07,2019,1929538525,2019-06-25,20190625,,USD,RV,1,294.66,20190616,NAM4,0,0,999.0
U013,CC7455,HEIN llc,2019-03-05,2019,1991822152,2019-02-06,20190206,,USD,RV,1,22348.78,20190206,NAVF,0,0,999.0
U001,200769623,WAL-MAR trust,,2019,1928650918,2019-01-19,20190119,,USD,RV,1,34035.71,20190119,NAH4,0,0,999.0
U001,200759878,SA systems,,2019,1929420008,2019-06-04,20190603,,USD,RV,1,81427.89,20190604,NAH4,0,0,999.0
U001,200793088,DEMOU us,,2019,1929735032,2019-08-14,20190812,,USD,RV,1,148653.48,20190814,NAA8,0,0,999.0
U001,200714710,SYSCO  in,,2019,1928634186,2019-01-22,20190116,,USD,RV,1,881.08,20190122,NA32,0,0,999.0
U001,200308132,COLORA systems,,2019,1929732606,2019-08-10,20190810,,USD,RV,1,23707.2,20190810,NAA8,0,0,999.0
U001,200726979,BJ'S  systems,,2019,1929130939,2019-04-09,20190411,,USD,RV,1,167.97,20190409,NAA8,0,0,999.0
CA02,140104340,COLABOR  co,,2019,2960546191,2019-05-07,20190507,,CAD,RV,1,326.39,20190509,CA10,0,0,999.0
CA02,140106408,WAL-M associates,2019-01-10,2019,2960578465,2019-09-09,20190909,,CAD,RV,1,26663.52,20190909,CA10,0,0,999.0
U001,200331749,SYSC foundation,,2020,1930579080,2020-02-28,20200227,,USD,RV,1,5320.85,20200228,NAA8,1,0,999.0
U001,200772670,ASSOCIAT associates,,2020,1930819529,2020-04-23,20200423,,USD,RV,1,30900.83,20200423,NAU5,1,0,999.0
CA02,140104440,SO llc,,2019,2960545789,2019-05-04,20190504,,CAD,RV,1,263908.02,20190506,CA10,0,0,999.0
U001,200769623,WAL-MAR corp,,2019,1929951202,2019-10-01,20191001,,USD,RV,1,15608.85,20191001,NAH4,0,0,999.0
U001,200769623,WAL-MAR corp,2019-08-07,2019,1929537891,2019-06-25,20190625,,USD,RV,1,64523.68,20190625,NAH4,0,0,999.0
U001,200230690,DECA corporation,,2019,1930195225,2019-11-26,20191126,,USD,RV,1,981.17,20191116,NAM4,0,0,999.0
U001,200718130,SYSCO F foundation,,2020,1930571243,2020-02-26,20200226,,USD,RV,1,23669.98,20200226,NAA8,0,0,999.0
U001,200778870,C associates,,2019,1929578328,2019-07-05,20190704,,USD,RV,1,133941.99,20190705,NAA8,0,0,999.0
U001,200790215,VAN  us,,2020,1930570825,2020-02-26,20200226,,USD,RV,1,43342.59,20200226,NAD1,0,0,999.0
U001,200761734,H E BUT systems,,2019,1928885531,2019-03-01,20190301,,USD,RV,1,52633.36,20190301,NAA8,0,0,999.0
U001,200779906,BOZZU us,,2019,1929277229,2019-05-08,20190508,,USD,RV,1,18335.4,20190508,NAA8,0,0,999.0
U013,100049850,ROADTOWN in,,2019,1991829819,2019-07-11,20190711,,USD,RV,1,30.18,20190711,NAUZ,0,0,999.0
U001,200726979,BJ'S  co,2019-01-07,2019,1929492701,2019-06-15,20190614,,USD,RV,1,126.24,20190615,NAA8,0,0,999.0
U001,200748108,KROGER corporation,2020-11-03,2020,1930560599,2020-02-25,20200224,,USD,RV,1,17457.22,20200225,NAA8,0,0,999.0
U001,100031704,DELHAIZE llc,2020-04-03,2020,1930533106,2020-02-18,20200216,,USD,RV,1,74006.39,20200218,NAA8,0,0,999.0
U001,200726979,BJ'S  associates,,2019,1929987015,2019-10-09,20191008,,USD,RV,1,709.01,20191009,NAA8,0,0,999.0
U001,200974851,RESTA us,,2019,1929588359,2019-07-08,20190708,,USD,RV,1,3098.03,20190708,NAA8,0,0,999.0
U001,200750051,ALBER ,,2019,1929821502,2019-09-03,20190901,,USD,RV,1,64575.56,20190903,NAA8,0,0,999.0
U001,200353024,DECA llc,2019-02-12,2019,1930180119,2019-11-21,20191121,,USD,RV,1,141.6,20191116,NAM4,0,0,999.0
U001,200769623,WAL-MAR trust,,2019,1929579363,2019-07-06,20190705,,USD,RV,1,934.82,20190706,NAH4,0,0,999.0
U001,200792293,UNIFIE corporation,2019-07-02,2019,1928660025,2019-01-23,20190122,,USD,RV,1,36365.76,20190123,NAA8,0,0,999.0
U001,200772670,ASSOCIAT us,,2020,1930736164,2020-04-02,20200402,,USD,RV,1,65843.26,20200402,NAU5,1,0,999.0
U001,200769623,WAL-MAR corporation,,2019,1928913853,2019-03-07,20190306,,USD,RV,1,2067.18,20190307,NAH4,0,0,999.0
U001,200797452,US  corp,,2019,1929230211,2019-04-29,20190429,,USD,RV,1,59731.06,20190429,NAA8,0,0,999.0
U001,200761734,H E BUT systems,,2019,1928895946,2019-03-05,20190304,,USD,RV,1,7787.1,20190305,NAA8,0,0,999.0
U001,200416837,DEC associates,,2020,1930358429,2020-01-06,20200106,,USD,RV,1,2175.46,20200101,NAM4,0,0,999.0
CA02,140106408,WAL-M systems,,2019,2960544069,2019-04-25,20190425,,CAD,RV,1,5417.93,20190425,CA10,0,0,999.0
U001,200705742,DOT co,,2019,1929672122,2019-07-28,20190729,,USD,RV,1,21953.66,20190728,NAA8,0,0,999.0
U001,200714710,SYSCO  llc,,2019,1929877390,2019-09-16,20190916,,USD,RV,1,660.04,20190916,NAA8,0,0,999.0
U001,200762301,C&S WH associates,2019-09-07,2019,1929534004,2019-06-25,20190624,,USD,RV,1,25093.71,20190625,NAC6,0,0,999.0
U001,200762301,C&S WH llc,2019-01-11,2019,1929792419,2019-08-27,20190826,,USD,RV,1,1583.54,20190827,NAGD,0,0,999.0
U001,200020431,DEC corporation,,2019,1929856948,2019-09-10,20190910,,USD,RV,1,186.72,20190901,NAM4,0,0,999.0
U001,200759878,SA us,2019-06-08,2019,1929636989,2019-07-19,20190719,,USD,RV,1,41744.71,20190719,NAH4,0,0,999.0
U001,200769623,WAL-MAR corp,,2019,1929335945,2019-05-18,20190517,,USD,RV,1,44117.6,20190518,NAH4,0,0,999.0
U001,200706844,WINC foundation,,2020,1930599854,2020-03-04,20200304,,USD,RV,1,359.44,20200304,NAA8,1,0,999.0
U001,200743129,BROOKS associates,2019-03-09,2019,1929755111,2019-08-21,20190816,,USD,RV,1,62936.98,20190821,NAA8,0,0,999.0
U001,CCU013,KRAFT F llc,2019-01-11,2019,1929895187,2019-09-24,20190922,,USD,RV,1,22644.2,20190924,NAX2,0,0,999.0
U001,100043975,JAVA ,,2020,1930740345,2020-04-03,20200403,,USD,RV,1,1427.36,20200403,NAA8,1,0,999.0
U001,200769623,WAL-MAR co,,2020,1930388088,2020-01-13,20200111,,USD,RV,1,10210.46,20200113,NAH4,0,0,999.0
U001,200705742,DOT corporation,,2019,1930065466,2019-10-29,20191029,,USD,RV,1,6293.46,20191029,NAA8,0,0,999.0
U001,200762301,C&S WH in,,2020,1930592552,2020-03-04,20200302,,USD,RV,1,99091.71,20200304,NAC6,1,0,999.0
U001,200148860,DOLLA associates,,2020,1930732920,2020-04-03,20200402,,USD,RV,1,6543.44,20200403,NAGD,1,0,999.0
U001,200759878,SA systems,,2019,1928871349,2019-02-27,20190227,,USD,RV,1,43759.47,20190227,NAH4,0,0,999.0
U001,200744019,TARG systems,2019-11-09,2019,1929798040,2019-08-28,20190827,,USD,RV,1,58744.01,20190828,NAA8,0,0,999.0
U001,200726979,BJ'S  us,,2019,1929402054,2019-05-31,20190530,,USD,RV,1,18583.57,20190531,NAA8,0,0,999.0
